lon,lat,label,ndvi_mean,ndvi_std,ndvi_min,ndvi_max,ndvi_range,ndvi_first,ndvi_last,overall_change,largest_drop,ndvi_slope,early_mean,late_mean,early_late_change,min_ndvi_timestep
-54.60083878148595,-3.6149358332914017,deforested,0.629599762459596,0.13576769678924488,0.3904484212398529,0.898217499256134,0.5077690780162811,0.898217499256134,0.6190046668052673,-0.2792128324508667,-0.15641748905181885,-0.009015278453412252,0.6906912724177042,0.5685082525014877,-0.1221830199162165,14
-54.650949852133635,-3.6349703388823222,deforested,0.6797797953089079,0.13928685595157944,0.4077147543430328,0.8789212703704834,0.4712065160274506,0.8789212703704834,0.5147541165351868,-0.36416715383529663,-0.13146290183067327,-0.01922200944112692,0.796647901336352,0.5629116892814636,-0.23373621205488837,20
-54.569033905399415,-3.5311302169613215,deforested,0.616091426461935,0.2001582567214279,0.2514619827270508,0.8989086747169495,0.6474466919898987,0.8989086747169495,0.2805860936641693,-0.6183225810527802,-0.15989637374877935,-0.02641501402077466,0.7851132849852244,0.44706956793864566,-0.3380437170465787,22
-54.69935913621066,-3.618746562114758,deforested,0.5055079100032648,0.1830509588113858,0.3158833980560303,0.8845171332359314,0.5686337351799011,0.8795180916786194,0.4794812500476837,-0.40003684163093567,-0.29413700103759766,-0.017995857583439866,0.6138427729407946,0.39717304706573486,-0.21666972587505973,13
-54.67503941615605,-3.58050999775045,deforested,0.6382492867608865,0.16318572225355796,0.3002429604530334,0.8899341225624084,0.589691162109375,0.8542238473892212,0.5509909987449646,-0.3032328486442566,-0.2941503524780274,-0.018678596628748857,0.7700988203287125,0.5063997531930605,-0.26369906713565194,14
-54.58495252442461,-3.5546724673292447,deforested,0.6778495162725449,0.1462989893845471,0.4163170158863067,0.8740006685256958,0.4576836526393891,0.8740006685256958,0.4163170158863067,-0.4576836526393891,-0.12315434217453003,-0.018222063857576114,0.7991572519143423,0.5565417806307474,-0.24261547128359484,23
-54.693049654731496,-3.565642370481705,deforested,0.5619292532404264,0.15417666703536675,0.3947065472602844,0.8818681240081787,0.4871615767478943,0.8818681240081787,0.5404782891273499,-0.34138983488082886,-0.09813243150711065,-0.014288751068322537,0.639689972003301,0.48416853447755176,-0.15552143752574926,13
-54.67417955859819,-3.640110965410874,deforested,0.40986397427817184,0.19379972289763772,0.171653538942337,0.8763720393180847,0.7047185003757477,0.8763720393180847,0.5238786935806274,-0.3524933457374573,-0.32575225830078125,-0.0006275625397329588,0.3983427919447422,0.42138515661160153,0.023042364666859327,9
-54.57095491742693,-3.6159454611797672,deforested,0.5820709789792696,0.12735521295653954,0.4792787134647369,0.8426454067230225,0.3633666932582856,0.8294797539710999,0.541369616985321,-0.2881101369857788,-0.12255001068115234,-0.01351673761139743,0.6594461599985758,0.5046957979599634,-0.15475036203861237,16
-54.69921071854506,-3.620834023451397,deforested,0.6046040790776411,0.14146616818683694,0.3200778067111969,0.8818665146827698,0.5617887079715729,0.85848468542099,0.5800415873527527,-0.2784430980682373,-0.23805400729179382,-0.015115229578121827,0.6991708328326544,0.510037325322628,-0.18913350751002633,20
-54.656781431176505,-3.638405782086728,deforested,0.5688692480325699,0.18461622325477503,0.2850565016269684,0.8935483694076538,0.6084918677806854,0.8733813166618347,0.320277452468872,-0.5531038641929626,-0.2339739203453064,-0.02373233942881871,0.7019487718741099,0.43578972419102985,-0.26615904768308,21
-54.58553872280485,-3.6839418048600208,deforested,0.6226596261064211,0.15908313192050236,0.4221885502338409,0.8920863270759583,0.46989777684211737,0.8809318542480469,0.4221885502338409,-0.458743304014206,-0.1745244860649109,-0.019841767497684615,0.7610060175259908,0.4843132346868515,-0.27669278283913934,23
-54.62856882484683,-3.506765300287723,deforested,0.5415080326298872,0.21020831485416044,0.1815286576747894,0.8786181211471558,0.6970894634723663,0.8747720122337341,0.3546581268310547,-0.5201138854026794,-0.23110955953598028,-0.02274155586957931,0.6872611319025358,0.39575493335723877,-0.291506198545297,13
-54.554775225819824,-3.5794288301958463,deforested,0.5590940738717715,0.162150568156576,0.3306451737880707,0.8794480562210083,0.5488028824329376,0.8679893016815186,0.5338345766067505,-0.33415472507476807,-0.4330790340900421,-0.015304104219312243,0.6572301909327507,0.46095795681079227,-0.19627223412195843,10
